hand,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,correctResp,userResp,RT,evaluation,setLevel,subjectID,age,date,experiment_type,
"[<set_utils.cards.Card object at 0x13c9e9280>, <set_utils.cards.Card object at 0x13c9e9760>, <set_utils.cards.Card object at 0x13c9e9580>]",0,39,39,15,3,False,True,2.5452480150270276,incorrect,,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e4ee0>, <set_utils.cards.Card object at 0x13c9e9280>, <set_utils.cards.Card object at 0x13c9e95e0>]",0,40,40,31,3,True,True,1.5612025440204889,correct,1,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e9700>, <set_utils.cards.Card object at 0x13c9e9400>, <set_utils.cards.Card object at 0x13c9e4fa0>]",0,41,41,28,3,True,True,2.172958957031369,correct,2,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e94c0>, <set_utils.cards.Card object at 0x13c9e96a0>, <set_utils.cards.Card object at 0x13c9e9400>]",0,42,42,20,3,False,False,3.0282855160185136,correct,,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e9100>, <set_utils.cards.Card object at 0x13c9e9520>, <set_utils.cards.Card object at 0x13c9e4ee0>]",0,43,43,18,3,False,True,3.319696363003459,incorrect,,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e4ca0>, <set_utils.cards.Card object at 0x13c9e9460>, <set_utils.cards.Card object at 0x13c9e91c0>]",0,44,44,23,3,True,True,3.1899537909775972,correct,2,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e9400>, <set_utils.cards.Card object at 0x13c9e4e80>, <set_utils.cards.Card object at 0x13c9e91c0>]",0,45,45,49,3,False,False,4.333146612974815,correct,,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e4e80>, <set_utils.cards.Card object at 0x13c9e9460>, <set_utils.cards.Card object at 0x13c9e9340>]",0,46,46,8,3,True,True,2.8515846930094995,correct,2,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e4e20>, <set_utils.cards.Card object at 0x13c9e9640>, <set_utils.cards.Card object at 0x13c9e91c0>]",0,47,47,16,3,False,True,1.5815195299801417,incorrect,,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e93a0>, <set_utils.cards.Card object at 0x13c9e4fa0>, <set_utils.cards.Card object at 0x13c9e9220>]",0,48,48,37,3,False,False,2.5520608270308003,correct,,ABG,38,2023-07-07_13h16.30.769,Standard,
"[<set_utils.cards.Card object at 0x13c9e96a0>, <set_utils.cards.Card object at 0x13c9e95e0>, <set_utils.cards.Card object at 0x13c9e9520>]",0,49,49,32,3,True,False,3.2685946410056204,incorrect,2,ABG,38,2023-07-07_13h16.30.769,Standard,
